lnY2008,lnK2008,lnW2008,lnY2009,lnK2009,lnW2009,lnY2010,lnK2010,lnW2010
18.970737,18.956335,16.960375,19.27805,18.834452,16.816332,17.685007,18.659763,16.902603
17.628391,18.838366,16.568697,18.806376,18.742193,15.846108,18.833448,18.664669,17.72093
18.509794,18.200718,16.85109,18.311853,18.05223,16.528608,19.052736,18.126646,17.001692
19.786163,19.961943,16.210249,19.863052,19.963064,16.457876,20.14118,20.031048,16.734936
19.713736,20.86442,18.30278,19.684183,20.909838,18.450708,19.989285,20.854807,18.362597
22.295763,22.653097,19.520908,22.557642,22.64159,19.51771,22.414589,22.60669,19.622375
20.175451,17.283752,17.69193,19.515707,19.78364,17.688162,18.113039,17.752777,17.721682
19.716581,18.099659,17.550787,16.26938,17.947697,17.69103,17.240234,17.797585,17.673302
16.734732,16.291098,14.898344,15.885515,15.499364,15.278964,15.18749,14.968441,13.521858
20.259745,19.73491,17.73981,18.130962,19.725338,17.83412,17.985708,19.626078,17.80014
18.883078,18.797005,17.148174,18.844217,18.720507,17.383783,19.019815,18.634361,17.55529
17.618696,16.218315,16.648981,17.817934,16.281803,15.566467,16.974504,14.368187,15.402319
21.550531,21.163273,19.260471,21.503437,21.18678,19.285074,21.414463,21.330755,19.33566
20.52723,20.474234,18.951508,19.440353,20.33678,19.338406,17.732067,20.216116,19.029753
15.93827,13.246138,12.437038,15.118626,13.94313,12.668846,14.807269,13.874938,12.7192335
19.479296,18.998789,16.184814,19.492893,19.210165,16.492163,19.651787,19.189844,16.598457
17.840227,19.239126,16.98072,16.78594,19.098665,17.277388,17.553682,18.902966,17.210058
19.101582,19.733316,16.23865,19.07953,19.450369,16.584095,19.345749,19.3056,16.510227
19.68291,20.184105,17.593573,20.137808,20.122122,17.624937,19.400343,20.775782,17.727533
20.307549,20.14801,18.984386,20.308777,20.066517,19.15413,19.317327,20.008644,19.209835
19.470947,17.755514,17.89127,18.909899,17.841694,17.863161,17.274517,17.82007,17.979223
19.949928,19.642132,17.180973,16.548851,19.502752,17.343023,18.427725,19.305796,17.46624
20.365051,20.701456,17.090094,20.626904,20.858553,17.560314,20.536217,20.858095,17.536354
19.76335,17.386366,17.887438,19.606974,17.368235,17.52243,18.375145,17.35325,18.093916
19.336727,17.261293,17.788269,18.88537,16.67787,17.87207,18.3159,17.097439,17.870455
19.809256,21.147116,17.354631,14.726243,20.966501,17.498299,19.728905,20.87223,17.859526
19.199835,19.103294,16.567528,19.711506,19.008263,16.56219,19.867897,19.02746,16.65816
19.309143,17.038137,17.271969,18.49188,16.905956,17.365187,14.536903,16.743555,17.377605
18.749182,18.529251,17.063833,18.362108,18.779987,17.14331,18.7448,18.915277,16.312462
18.677202,17.999266,16.96915,18.663704,18.154919,17.089716,18.299633,18.016085,16.146816
12.824383,10.988026,12.396334,12.841827,8.302772,12.571494,13.178677,10.916309,12.935347
19.460796,20.255724,17.56655,16.60592,20.175684,17.507214,18.176563,20.58371,17.312725
19.51689,19.653496,17.610725,19.28768,19.591896,17.420805,18.937113,19.331793,17.265396
16.630535,17.221699,16.376318,17.586376,17.22479,16.555449,18.286722,17.275227,16.45664
19.004354,17.659655,17.104494,18.562527,17.444252,16.952509,18.58359,17.26766,16.911865
16.643549,18.030437,16.386696,17.19098,17.925621,16.623472,17.031761,17.16785,16.43851
18.622631,18.745779,16.704971,18.34206,18.670027,16.008501,18.46381,18.614285,16.515259
17.750597,16.916267,15.85462,18.048908,16.822317,15.899102,17.842201,16.720415,15.736995
19.94507,19.293354,17.795458,19.703915,19.344944,17.788538,19.987532,19.40867,17.96462
17.190203,14.168746,15.099011,18.333424,16.444918,15.84344,16.589645,17.088545,15.836804
16.554169,15.128728,14.789682,16.481499,14.250427,14.518168,15.3511715,12.945961,13.554989
20.058954,20.495518,18.440317,19.117851,19.92782,18.270418,18.155315,19.768225,18.084183
16.530075,16.54618,16.446747,16.763407,16.48702,15.816762,16.941936,16.438366,15.934382
19.955032,20.398888,17.882524,20.330645,20.305979,17.896883,20.437597,20.465866,18.629915
16.295418,16.329031,15.178129,16.377508,16.136719,14.784485,15.889443,15.820115,14.064192
17.552656,17.520111,16.111872,17.930275,17.713947,16.255116,18.067799,17.677567,16.574718
14.416718,15.869181,15.1314335,16.33211,15.871277,15.4759245,16.653053,15.67526,15.222134
19.39396,19.990171,17.873926,17.76678,19.69075,17.380634,16.689041,19.571949,16.688284
17.843134,9.485717,16.737976,17.015047,9.335944,16.635166,17.507944,10.415556,16.544346
19.164143,20.024075,17.093098,19.039415,19.90234,17.39334,19.21903,20.19187,17.52303
18.052042,17.024563,15.7284355,17.944246,16.955442,15.876291,18.016306,16.80532,16.024862
15.20497,14.27082,12.746426,15.126608,14.11818,12.637383,14.2340765,13.942041,12.645053
19.022974,19.0341,17.31495,18.781841,18.977034,17.28283,19.328295,19.24628,17.411085
23.570251,24.213472,22.787882,23.648287,24.13415,22.069073,23.273792,24.752989,22.63963
18.082594,17.868032,17.100838,16.880566,17.889816,16.220072,16.117395,17.771118,15.640151
15.505151,14.268836,12.95604,14.452564,14.0642605,12.944255,14.666565,11.796038,12.310337
18.179407,15.849558,17.118204,17.882969,16.504208,17.059416,18.23838,16.900434,17.096062
18.92737,19.609785,16.934357,18.847403,19.434757,17.253149,19.06501,19.293753,17.304424
18.57118,14.736566,16.534632,18.177713,16.991167,15.982957,18.354319,18.182272,16.509922
21.189404,21.610943,19.188236,21.159544,21.566242,19.342535,21.256779,21.46417,19.578794
17.665964,15.48489,17.430288,17.636677,15.972693,17.73368,16.999798,16.374615,17.874449
20.01772,19.36552,17.541742,19.91741,19.292603,17.54064,19.387299,19.564587,17.522152
18.230734,17.694899,16.82455,18.37883,17.91642,16.808897,18.236277,17.895401,16.836931
14.423431,13.073676,13.338357,14.622604,12.924789,13.374302,14.449553,12.7643175,13.302565
20.74845,21.396751,18.501747,20.610464,21.652079,18.550673,20.499514,21.56586,18.496153
18.976461,18.449326,16.406885,19.525005,18.535498,16.411592,19.756325,18.860699,16.4749
18.17329,16.279556,16.616045,18.39899,16.159882,16.738165,18.424032,16.276424,16.805761
15.601874,13.85006,14.044199,17.341562,17.02136,15.666851,17.601847,17.0549,15.982108
20.220053,17.533844,16.906494,20.150229,18.451849,17.056404,20.15753,18.744835,17.072845
20.426233,19.542486,19.442526,20.272785,19.955952,19.444149,20.548325,20.026932,19.630478
20.9055,20.279394,19.543594,20.547377,20.21684,18.755966,20.66094,20.098867,19.080004
20.492794,16.973303,16.150106,19.443296,16.800262,15.991932,18.512217,16.694727,16.538223
15.414437,11.654663,13.411973,15.666864,18.129608,15.45899,16.10761,18.004631,15.238934
15.687848,16.317108,17.691055,16.729528,16.117672,18.28553,16.292555,15.890383,17.988752
13.564194,17.818739,16.153315,19.778784,19.159653,17.42277,20.176228,19.092653,17.426966
12.937362,11.604883,11.959214,12.536273,11.49506,12.1613655,13.995679,10.927774,11.858365
21.493143,19.776392,17.343699,21.46356,19.22563,17.431252,21.519945,19.073332,17.18588
18.2773,18.513283,16.873276,18.606398,18.10434,16.66555,18.226866,17.954878,16.50453
16.072826,18.5293,17.268387,17.782997,18.485239,16.050087,17.804155,18.455162,16.348555
17.182924,15.788452,16.701187,17.134518,15.752106,16.655092,17.106882,15.908771,16.537216
20.02177,20.76146,18.476498,20.133278,20.719965,18.496061,20.110094,20.641083,18.605747
20.76689,14.121475,16.883646,18.348448,13.116269,16.377695,17.71032,17.56626,15.37619
18.159863,18.004389,16.718832,18.10745,17.95541,16.992184,18.00469,17.909256,16.973377
22.260008,19.119724,17.79201,22.363342,19.350838,17.86317,22.493195,19.05747,17.953136
17.51324,16.244112,15.508186,17.515055,16.874687,15.608124,17.562662,16.763485,16.196028
15.044926,14.840803,13.79131,15.121832,14.802877,14.017303,15.137212,17.135927,14.910601
18.28256,15.621447,16.244617,17.994576,15.758145,16.201359,18.275015,15.724432,16.251974
15.135851,13.927325,13.752113,15.040475,13.749933,13.78431,14.7972355,13.442565,13.43834
17.226826,17.420893,16.027786,17.910347,17.257381,15.674168,17.463203,18.301159,15.500733
17.028461,15.336069,15.188585,17.477104,15.399012,15.23846,16.917727,15.353601,15.337002
16.234781,16.448637,15.311089,15.860107,16.257963,15.041892,16.039675,16.621538,15.079114
17.447977,14.262814,16.744251,17.49342,14.023565,16.72983,16.796238,13.721537,16.865433
20.262772,22.163404,19.406063,21.313263,22.138695,19.358652,20.097383,21.910097,19.507221
16.314482,15.8405695,14.574542,16.07327,15.879156,14.605066,16.303118,15.691457,14.527494
19.99739,18.791618,19.324783,20.05967,18.819927,19.205591,20.26151,18.569832,19.553232
20.110264,18.912529,19.36317,19.84845,18.859545,19.075136,19.915573,18.823868,19.353918
19.815577,19.19605,19.16104,19.783928,19.080475,18.973248,19.724234,18.955044,18.916365
20.307377,18.158077,19.340319,20.280308,18.05293,19.420006,20.233648,17.985703,19.503824
16.52791,14.928148,13.522574,16.700365,14.994469,13.68117,16.989023,14.881374,13.853053
20.213188,17.048952,19.317871,19.888577,17.569359,19.030468,20.17975,17.616573,19.448013
18.35967,17.114513,17.132156,18.166513,16.955227,16.391716,18.300528,16.798468,17.306473
18.784088,17.39895,16.857357,18.895956,17.300245,17.02746,19.263573,17.60912,17.208282
20.185486,19.278276,18.980465,19.730501,19.227278,18.77293,19.70918,22.305664,18.98837
16.901814,15.628653,14.045676,16.522745,16.101665,13.847695,17.062563,16.09948,14.032217
20.405954,18.872133,16.07896,20.40691,18.689438,16.797039,18.733454,18.458197,16.157122
15.201356,13.620819,12.957116,15.803068,14.429319,12.757276,16.088146,14.230242,14.129684
19.027197,19.43515,17.07656,18.862291,19.62374,17.30614,19.09992,19.968597,17.388832
19.216372,18.908064,16.828897,19.231693,18.81118,16.927757,19.827845,18.700554,16.93627
12.556533,12.040578,14.307615,13.497724,11.891163,14.431708,12.732847,11.726526,14.29432
19.712448,19.534435,17.86941,20.374104,19.618359,18.030388,19.995754,19.49149,17.933107
19.873007,19.871244,18.47533,19.905514,19.66527,18.322012,19.963284,19.358305,18.55878
20.993816,20.094402,18.879545,21.176214,21.018414,18.90305,20.7772,19.89393,19.065535
20.587608,19.981033,18.386745,19.865564,19.86569,18.392893,19.72815,20.782953,18.070728
17.095617,16.19037,13.94987,17.738882,16.569462,14.79491,16.988241,16.548016,15.313444
18.557251,18.896906,16.846445,18.606886,18.860197,17.145264,19.150515,18.881308,17.279648
17.071825,17.906416,15.334228,17.65446,17.925575,15.396975,17.804934,17.922043,16.130606
18.53458,18.288511,15.880695,19.226484,19.174461,16.04592,18.704145,19.044338,15.999203
15.317757,14.658555,13.563754,14.939862,14.449565,13.630642,14.481211,14.242193,13.454159
19.34987,19.311974,16.913157,19.534603,18.622301,16.95277,19.599958,17.866817,16.963541
18.466614,18.037325,16.563894,18.855947,18.15663,17.047737,17.97396,18.11889,15.414989
15.735376,14.216701,14.139467,15.810988,13.917783,13.988055,16.270782,13.609683,13.790438
18.497131,17.979273,17.1774,18.67989,18.30325,17.416925,18.97462,19.696405,17.575657
14.9505415,15.51681,12.710016,14.608201,15.355871,12.952558,13.876087,15.195862,13.072274
18.450336,20.034117,16.944876,18.772284,19.944403,16.984024,19.070133,19.860508,16.900314
18.130644,19.707048,15.71364,18.604614,19.452066,15.840329,19.16967,19.403538,15.862553
19.44937,18.648676,17.323437,20.188536,18.954367,17.380835,20.709146,19.45042,17.472538
20.2431,19.033194,17.522219,20.329681,19.849297,17.872068,21.319801,20.004452,17.469759
18.147299,16.64449,16.936901,18.270077,16.622358,16.928324,17.940634,16.51425,17.011942
17.257174,16.683044,16.952127,17.46647,16.552427,16.999128,17.560804,16.440859,16.793396
20.531769,18.647596,17.554232,19.981705,18.484104,17.418892,20.048515,19.001122,19.054794
18.945456,16.808235,17.688055,18.876919,17.661526,17.71647,19.007511,17.387053,17.830603
20.679909,17.479393,17.214283,20.946728,17.366598,17.548723,20.31454,17.412933,17.875505
18.491034,17.319084,18.299353,18.250854,17.111582,18.330032,18.029942,16.90651,18.215012
21.334007,18.81517,19.672754,20.789095,18.71219,19.965694,20.42693,19.297153,19.93306
18.210112,16.151201,14.868704,17.971935,16.106556,15.208333,17.951487,15.946723,15.321694
18.689764,17.152245,17.001255,18.942822,18.315615,17.263027,19.372293,17.899157,17.294117
17.298992,17.17365,18.014713,16.54776,17.027782,17.9693,16.112438,16.868149,17.85605
18.897636,20.12293,16.836157,19.48167,20.064137,16.65509,19.44426,20.007113,17.474434
17.003626,17.062267,15.300347,17.039202,16.928373,15.321472,17.44336,16.990856,15.267432
20.540417,20.4393,18.803446,20.948772,20.403875,18.842096,21.040941,20.28567,18.934565
19.943157,20.52093,17.458515,19.953709,20.37273,17.311182,19.680855,20.22283,17.670582
18.249113,18.458334,14.635882,18.383242,18.321238,15.006677,18.317627,18.416695,15.277195
17.487055,16.73235,16.601385,17.196358,16.44512,16.018507,17.25147,16.09627,15.888599
17.400635,17.215902,15.986684,17.613655,18.120527,16.24154,18.783247,18.147442,17.0559
18.848951,18.890245,14.569319,18.340868,18.636728,14.878469,18.228735,18.984978,14.832685
16.842049,15.533252,15.517499,16.352396,15.404213,15.655089,15.899172,15.244815,14.087782
20.55635,20.099241,18.479319,20.572428,19.9878,18.775238,20.485817,19.84168,18.491055
14.964944,13.476929,13.94916,15.047408,14.074417,13.674697,15.35581,14.751659,14.050714
14.477436,14.04524,13.445156,14.420376,13.946846,12.835394,13.268164,13.8363905,11.752188
13.366233,11.159006,12.55632,13.859179,10.971562,12.75615,13.94753,10.769875,12.868423
14.825534,14.955091,13.8748255,15.3954525,15.44449,13.9836,15.07414,15.445182,14.181399
17.33357,15.618136,15.249437,17.070042,15.649824,15.149776,17.246271,16.153778,15.086438
20.652248,20.553665,18.352364,20.794605,20.259832,18.380095,20.874868,20.216429,18.333172
20.172712,18.674974,18.381142,19.802525,18.5667,18.362186,19.421219,18.922857,18.32047
14.465492,12.815073,13.073464,14.614747,13.292922,13.668014,14.233271,13.587112,13.800312
19.32029,20.739876,17.473755,19.868399,20.62435,17.813126,19.847654,20.559534,17.843689
20.311584,18.660023,17.124392,20.093555,18.523636,17.202368,19.965107,18.399897,17.271727
16.363075,18.518906,16.49834,17.272202,18.602955,16.444115,17.750452,18.443771,16.841768
20.259283,21.014894,18.01744,20.527382,20.74801,18.085299,20.49454,20.583618,18.236301
12.962783,9.761409,12.128629,13.931842,9.188487,12.008446,12.810696,8.857304,11.822689
18.33912,17.179127,16.359488,18.365656,17.271936,16.314657,18.49967,17.263102,16.525248
16.39959,15.678571,15.794567,15.7972765,15.652587,15.570275,15.459202,15.56017,15.049422
19.793549,22.210884,18.187284,20.02945,20.157343,18.309761,19.691572,20.040432,18.392536
11.930788,12.574344,11.897133,11.86862,12.619621,11.930069,12.066827,12.401001,11.979945
16.616793,15.993584,16.422512,17.388067,16.289291,16.496109,17.104126,15.774143,16.190462
17.648472,21.005886,17.555323,17.726406,21.359219,17.709137,16.52694,21.054924,17.699463
19.943815,19.670635,18.061726,20.091589,19.46502,17.975357,20.521137,19.629578,18.266397
16.535597,15.413835,14.914202,16.760202,15.406336,14.781116,17.186739,15.572101,14.760625
16.387148,14.541861,15.673945,15.524924,14.57312,15.516529,15.745939,14.485994,15.173462
20.904955,19.678812,19.540308,21.041649,19.647161,19.574392,20.949032,19.532084,19.584328
16.698866,14.340244,15.636947,16.970407,14.223762,15.6412,16.73395,16.664885,15.678345
15.868887,14.504265,14.34009,16.066872,15.0824,14.391896,16.255728,14.905141,14.407363
18.619003,17.957418,15.923725,18.38229,17.83063,15.961094,18.678324,18.56977,16.153297
18.313086,17.971771,17.14543,18.620192,18.215193,17.225763,17.970306,18.447184,17.3299
16.069685,16.15411,16.24635,17.35703,16.172651,16.504934,17.422709,16.317621,16.216328
18.073343,17.244232,16.1944,17.982677,17.377151,16.2523,18.317198,17.213253,16.286161
17.79204,17.387478,16.479616,17.47211,17.47158,16.56096,17.461575,17.135021,16.500046
17.985863,17.58132,17.012108,18.300549,17.893837,17.428415,17.772768,17.88258,17.306984
17.946321,17.367403,15.593555,18.070358,17.861107,16.070011,17.929882,17.72901,16.303633
17.933016,17.740551,15.071661,17.783333,18.130833,15.097186,18.806477,18.095984,15.342021
21.772717,21.816652,18.411272,21.85134,21.690313,19.873117,21.929144,21.973963,20.017279
19.754341,19.786854,18.135641,19.922894,19.697596,18.148233,19.370523,19.585646,18.051395
20.040522,18.727463,19.18445,19.821186,18.728209,18.979002,19.468958,18.569939,19.164213
20.760757,19.5252,19.598333,20.635828,19.476036,19.790613,20.677242,19.418673,19.994438
19.005983,17.4438,19.868896,19.884556,17.380455,19.958986,20.435648,17.248917,19.995026
20.80089,19.011835,17.17963,20.249533,19.242231,17.383217,19.734337,19.295921,17.427954
20.57567,20.34873,18.521082,20.632797,20.317995,18.63563,20.373959,20.288063,18.549305
20.291359,19.791214,19.221453,20.087273,19.738337,18.927353,20.135384,19.635418,19.402851
17.568138,17.91906,16.209892,17.839088,17.710075,16.386223,17.974443,18.082916,16.370317
15.140634,13.74429,13.675329,15.021314,13.626587,13.739374,15.649808,13.535894,14.494622
18.131607,17.435339,16.157543,17.950125,17.301067,15.964951,17.24762,17.138714,15.273586
15.394743,16.946651,16.011705,17.02035,17.954409,15.970607,16.714844,17.786894,15.675961
15.549092,15.174381,14.278964,15.718152,14.862651,14.466576,15.522152,15.496578,14.178669
16.430939,17.493214,15.146628,17.107714,17.47122,15.4041195,17.338118,18.998957,15.108179
17.736887,16.94224,15.678565,17.945574,17.04066,15.320146,18.186766,17.571987,16.453203
19.78253,16.827337,18.762589,19.243607,16.57074,18.457773,19.556112,16.457237,18.782093
15.488059,14.817791,14.19425,15.704752,14.623953,13.625257,15.713828,14.414906,13.623086
20.279526,18.825493,19.156483,20.10975,18.883366,18.991848,20.147163,18.842459,19.246887
19.447784,20.008524,18.61757,19.325077,19.934774,18.4838,19.570995,19.868597,18.869068
19.661467,19.493587,15.283428,19.325045,19.440607,18.393396,19.34776,19.372528,18.710238
19.809542,19.383812,16.947756,20.276342,19.248428,17.039974,20.400545,19.11759,16.972965
19.630188,18.159077,18.750345,19.612293,18.094519,18.660673,19.637661,18.193968,18.899927
